ID,First Name,Last Name,DOB,Role,Money Available,Flights Purchased,MinerAir Membership,Username,Password
529,Kaylee,Hale,9/27/36,Employee,10617.69,0,true,kayleehale,Fun!23
770,Laurie,Mendoza,1/20/83,Employee,5549.12,0,true,lauriemendoza,Fun!23
771,Michelle,Ray,1/2/19,Employee,9664.68,0,true,michelleray,Fun!23
772,Alexis,Black,7/27/56,Employee,13249.79,0,true,alexisblack,Fun!23
530,Ryan,Brown,2/20/83,Employee,9544.51,0,true,ryanbrown,Fun!23
531,Grace,Kelley,6/24/42,Employee,10386.03,0,true,gracekelley,Fun!23
773,Sean,Smith,12/3/98,Employee,3054.44,0,true,seansmith,Fun!23
532,Alexander,Carter,3/30/73,Employee,14188.67,0,true,alexandercarter,Fun!23
774,Elizabeth,Dominguez,11/11/88,Employee,13980.56,0,true,elizabethdominguez,Fun!23
533,Dennis,Reynolds,8/13/25,Employee,4885.82,0,true,dennisreynolds,Fun!23
775,Lori,Johnson,10/21/61,Employee,13259.01,0,false,lorijohnson,Fun!23
534,Jenna,Chase,5/5/56,Employee,9043.32,0,true,jennachase,Fun!23
776,Bryan,Fields,1/23/72,Employee,7227.72,0,false,bryanfields,Fun!23
535,Michelle,Pruitt,5/18/03,Employee,2202.92,0,false,michellepruitt,Fun!23
777,Michael,Thomas,9/8/16,Employee,7626.74,0,true,michaelthomas,Fun!23
536,Sherri,Velasquez,3/7/37,Employee,14599.85,0,false,sherrivelasquez,Fun!23
778,Craig,Brown,2/25/83,Employee,5766.16,0,false,craigbrown,Fun!23
779,Sabrina,Nguyen,5/24/37,Employee,6633.58,0,true,sabrinanguyen,Fun!23
537,Darlene,Russell,10/20/75,Employee,13257.38,0,false,darlenerussell,Fun!23
538,Jessica,Olsen,10/25/28,Employee,12279.81,0,false,jessicaolsen,Fun!23
539,Lisa,Robinson,9/8/43,Employee,6703.26,0,true,lisarobinson,Fun!23
780,Hayden,Mcdaniel,10/9/02,Employee,3276.08,0,true,haydenmcdaniel,Fun!23
781,Michelle,Rivera,11/20/34,Employee,5956.34,0,true,michellerivera,Fun!23
540,Michael,Martinez,10/15/17,Employee,13615.0,0,true,michaelmartinez,Fun!23
782,Alexandra,Simpson,5/3/97,Employee,10258.83,0,false,alexandrasimpson,Fun!23
541,Richard,Edwards,9/25/39,Employee,11254.25,0,false,richardedwards,Fun!23
783,Richard,Paul,11/22/40,Employee,10962.7,0,false,richardpaul,Fun!23
300,Ryan,Mcconnell,6/28/18,Employee,6127.08,0,true,ryanmcconnell,Fun!23
542,Amy,Chase,5/25/42,Employee,13189.11,0,true,amychase,Fun!23
784,Keith,Christensen,8/20/96,Employee,8397.84,0,false,keithchristensen,Fun!23
301,Theresa,Macias,8/27/00,Employee,4867.44,0,false,theresamacias,Fun!23
785,Patrick,Bennett,5/4/69,Employee,4204.58,0,false,patrickbennett,Fun!23
543,Amanda,Vang,11/19/89,Employee,2524.97,0,false,amandavang,Fun!23
544,Angela,Walker,2/13/34,Employee,8548.44,0,true,angelawalker,Fun!23
786,Patricia,Mcdonald,11/9/62,Employee,11368.29,0,false,patriciamcdonald,Fun!23
302,Lance,Dominguez,11/4/97,Employee,7775.14,0,false,lancedominguez,Fun!23
303,Bradley,Rodriguez,3/7/35,Employee,5049.16,0,false,bradleyrodriguez,Fun!23
545,Kylie,Summers,5/27/40,Employee,3230.59,0,true,kyliesummers,Fun!23
787,Tracy,Fitzgerald,12/2/43,Employee,6291.76,0,true,tracyfitzgerald,Fun!23
304,Gloria,Page,6/5/00,Employee,2526.31,0,false,gloriapage,Fun!23
546,Brandy,Valenzuela,9/26/59,Employee,7637.01,0,false,brandyvalenzuela,Fun!23
788,Kathy,Smith,1/9/66,Employee,3542.04,0,false,kathysmith,Fun!23
305,Jasmine,Ramirez,4/30/39,Employee,2140.93,0,true,jasmineramirez,Fun!23
547,Courtney,Tran,6/25/39,Employee,3855.17,0,true,courtneytran,Fun!23
789,Teresa,Taylor,10/7/57,Employee,7852.52,0,false,teresataylor,Fun!23
548,Ryan,Bowman,12/27/46,Employee,9568.99,0,false,ryanbowman,Fun!23
306,David,Mills,5/11/78,Employee,3320.16,0,true,davidmills,Fun!23
307,Elizabeth,Kim,6/2/95,Employee,7049.84,0,false,elizabethkim,Fun!23
549,Kathleen,Hines,12/16/00,Employee,4418.3,0,false,kathleenhines,Fun!23
308,Laura,Smith,6/17/27,Employee,14781.4,0,true,laurasmith,Fun!23
309,Amy,Bradley,7/8/24,Employee,4945.51,0,true,amybradley,Fun!23
790,Hector,Whitney,8/28/27,Employee,13620.04,0,true,hectorwhitney,Fun!23
791,Timothy,Johnson,2/28/64,Employee,3934.51,0,false,timothyjohnson,Fun!23
792,Alyssa,Kelly,3/13/48,Employee,3975.91,0,false,alyssakelly,Fun!23
550,Ryan,Sullivan,9/24/54,Employee,7008.8,0,true,ryansullivan,Fun!23
793,Colleen,Hall,8/3/25,Employee,14247.2,0,true,colleenhall,Fun!23
551,Kimberly,Johnson,5/26/34,Employee,6140.38,0,false,kimberlyjohnson,Fun!23
794,Erin,Jones,6/15/42,Employee,14811.08,0,false,erinjones,Fun!23
552,Kelly,Harris,11/25/50,Employee,4729.99,0,true,kellyharris,Fun!23
310,Denise,Morales,4/30/74,Employee,8742.54,0,false,denisemorales,Fun!23
311,Marissa,Oconnell,12/31/24,Employee,9561.55,0,false,marissaoconnell,Fun!23
795,Mark,Stewart,12/8/58,Employee,4651.9,0,true,markstewart,Fun!23
553,William,Evans,2/9/99,Employee,3723.87,0,true,williamevans,Fun!23
554,Dakota,Harper,12/18/55,Employee,7887.54,0,false,dakotaharper,Fun!23
796,Debra,Raymond,6/22/71,Employee,2411.2,0,false,debraraymond,Fun!23
312,Gregory,Maxwell,11/28/80,Employee,12147.58,0,false,gregorymaxwell,Fun!23
797,Erin,Mejia,5/1/04,Employee,9233.21,0,false,erinmejia,Fun!23
555,Martha,Perry,3/9/46,Employee,12269.4,0,false,marthaperry,Fun!23
313,Jenny,Henry,3/20/84,Employee,4732.04,0,false,jennyhenry,Fun!23
556,Brittany,Weaver,4/13/17,Employee,12829.88,0,true,brittanyweaver,Fun!23
798,Micheal,Sanders,7/11/61,Employee,3891.93,0,false,michealsanders,Fun!23
314,Matthew,Campbell,7/18/92,Employee,2360.58,0,false,matthewcampbell,Fun!23
315,Lisa,Gaines,3/18/02,Employee,10253.32,0,false,lisagaines,Fun!23
799,Stephanie,Obrien,4/6/22,Employee,10275.26,0,true,stephanieobrien,Fun!23
557,Rodney,Berg,11/9/80,Employee,14937.0,0,false,rodneyberg,Fun!23
558,Heidi,Page,6/1/02,Employee,12804.51,0,true,heidipage,Fun!23
316,Jonathan,Christian,1/11/35,Employee,7970.58,0,false,jonathanchristian,Fun!23
559,Bobby,Gonzales,9/13/32,Employee,6419.77,0,true,bobbygonzales,Fun!23
317,Brenda,Douglas,6/12/68,Employee,8860.32,0,false,brendadouglas,Fun!23
318,Rachel,Phillips,4/16/91,Employee,11736.32,0,false,rachelphillips,Fun!23
319,Jade,Crawford,11/25/80,Employee,9906.56,0,true,jadecrawford,Fun!23
560,Jake,Mitchell,4/5/43,Employee,3299.31,0,true,jakemitchell,Fun!23
561,Gerald,Beltran,2/11/96,Employee,11915.49,0,true,geraldbeltran,Fun!23
562,Joel,Welch,6/22/07,Employee,5370.55,0,true,joelwelch,Fun!23
320,Brian,Jacobson,8/23/52,Employee,10775.93,0,false,brianjacobson,Fun!23
321,Francisco,Moore,12/31/59,Employee,3653.18,0,false,franciscomoore,Fun!23
563,Diana,Matthews,2/23/81,Employee,14887.71,0,false,dianamatthews,Fun!23
322,Kathleen,Small,11/23/39,Employee,12599.1,0,false,kathleensmall,Fun!23
564,Christopher,Johnson,1/24/78,Employee,4200.37,0,true,christopherjohnson,Fun!23
565,Ricky,Gardner,1/25/00,Employee,12484.89,0,false,rickygardner,Fun!23
323,Lindsay,Webster,4/3/66,Employee,7364.79,0,true,lindsaywebster,Fun!23
324,Michelle,Ortiz,12/13/86,Employee,9244.17,0,false,michelleortiz,Fun!23
566,Corey,Wilson,12/16/86,Employee,11598.68,0,true,coreywilson,Fun!23
567,Barbara,Lane,8/9/78,Employee,7359.32,0,false,barbaralane,Fun!23
325,Cheryl,Wilson,4/4/98,Employee,8405.34,0,true,cherylwilson,Fun!23
326,Melissa,Rivera,3/23/29,Employee,2526.9,0,true,melissarivera,Fun!23
568,Dylan,Lopez,2/14/58,Employee,8503.64,0,false,dylanlopez,Fun!23
327,Bryan,Hardy,10/22/02,Employee,12293.88,0,false,bryanhardy,Fun!23
569,Martin,Edwards,5/19/91,Employee,12072.83,0,false,martinedwards,Fun!23
328,Jason,Wolfe,2/7/54,Employee,12597.39,0,true,jasonwolfe,Fun!23
329,Stacey,Paul,2/26/71,Employee,12306.44,0,true,staceypaul,Fun!23
570,Misty,Jimenez,8/24/10,Employee,13249.93,0,true,mistyjimenez,Fun!23
571,Chris,Jones,11/20/98,Employee,9542.92,0,true,chrisjones,Fun!23
572,Robert,Leblanc,5/20/25,Employee,13430.28,0,true,robertleblanc,Fun!23
330,Crystal,Johnson,2/16/74,Employee,5226.0,0,true,crystaljohnson,Fun!23
573,Brandon,Dillon,8/4/25,Employee,13941.5,0,true,brandondillon,Fun!23
331,Jordan,Wilson,10/30/82,Employee,10716.12,0,false,jordanwilson,Fun!23
332,Amanda,Shepherd,2/3/53,Employee,11419.31,0,true,amandashepherd,Fun!23
574,Chad,Clark,6/21/79,Employee,8274.09,0,false,chadclark,Fun!23
333,Alexander,Cameron,12/1/33,Employee,3404.0,0,false,alexandercameron,Fun!23
575,Danielle,Gardner,1/18/49,Employee,14771.19,0,false,daniellegardner,Fun!23
576,Bradley,Bell,11/19/32,Employee,4432.49,0,false,bradleybell,Fun!23
334,Kevin,Scott,2/9/85,Employee,11661.71,0,false,kevinscott,Fun!23
577,Christopher,Craig,1/30/36,Employee,7683.08,0,true,christophercraig,Fun!23
335,Kyle,Taylor,10/6/98,Employee,5623.92,0,false,kyletaylor,Fun!23
578,Jamie,Hernandez,4/1/53,Employee,9111.15,0,true,jamiehernandez,Fun!23
336,Kimberly,Garcia,6/1/79,Employee,8584.42,0,false,kimberlygarcia,Fun!23
579,David,Costa,11/20/07,Employee,5741.56,0,true,davidcosta,Fun!23
337,Chelsea,Porter,4/3/40,Employee,10973.59,0,false,chelseaporter,Fun!23
338,Emma,Armstrong,5/10/00,Employee,7916.14,0,true,emmaarmstrong,Fun!23
339,Courtney,Johnson,4/14/74,Employee,9582.75,0,false,courtneyjohnson,Fun!23
580,Theresa,Clark,4/27/30,Employee,6613.62,0,false,theresaclark,Fun!23
581,Cassandra,Cook,6/27/12,Employee,6823.96,0,true,cassandracook,Fun!23
340,Ronald,Kent,7/26/35,Employee,9539.65,0,false,ronaldkent,Fun!23
582,Dana,Jones,7/26/88,Employee,8941.25,0,false,danajones,Fun!23
341,Ricky,Thompson,7/28/52,Employee,8710.22,0,true,rickythompson,Fun!23
583,Phillip,Brown,8/6/69,Employee,6819.73,0,true,phillipbrown,Fun!23
584,Andrew,Torres,9/17/85,Employee,9376.1,0,true,andrewtorres,Fun!23
100,David,Brown,10/26/93,Employee,3459.69,0,true,davidbrown,Fun!23
342,Denise,Williams,8/29/00,Employee,12469.82,0,true,denisewilliams,Fun!23
585,Sheri,Adams,8/20/00,Employee,3921.69,0,false,sheriadams,Fun!23
343,Jeffrey,Sloan,4/24/57,Employee,7623.11,0,false,jeffreysloan,Fun!23
101,Patrick,Henderson,2/13/84,Employee,14041.2,0,false,patrickhenderson,Fun!23
102,Erica,Harrison,6/18/10,Employee,12441.5,0,false,ericaharrison,Fun!23
344,Brian,Hayes,7/19/60,Employee,14549.8,0,false,brianhayes,Fun!23
586,Heather,Little,7/29/85,Employee,4857.02,0,true,heatherlittle,Fun!23
345,Patricia,Glenn,3/29/44,Employee,6885.43,0,false,patriciaglenn,Fun!23
103,Katherine,Evans,11/27/95,Employee,7223.12,0,false,katherineevans,Fun!23
587,James,Morgan,12/12/96,Employee,12824.31,0,false,jamesmorgan,Fun!23
104,Robert,Preston,9/25/10,Employee,11193.69,0,true,robertpreston,Fun!23
588,Cynthia,Powell,12/30/43,Employee,13587.36,0,false,cynthiapowell,Fun!23
346,Caroline,Torres,12/28/86,Employee,4237.83,0,false,carolinetorres,Fun!23
589,Joseph,Macdonald,3/11/03,Employee,4973.31,0,false,josephmacdonald,Fun!23
105,Melissa,Mccormick,6/15/15,Employee,13599.53,0,true,melissamccormick,Fun!23
347,Benjamin,Johnson,11/8/42,Employee,14010.07,0,true,benjaminjohnson,Fun!23
348,Christina,Wheeler,8/27/13,Employee,2295.91,0,true,christinawheeler,Fun!23
106,Austin,Griffin,3/28/00,Employee,14035.99,0,false,austingriffin,Fun!23
349,Valerie,Moore,12/31/00,Employee,12125.01,0,false,valeriemoore,Fun!23
107,Michael,Sanchez,4/23/51,Employee,13717.09,0,true,michaelsanchez,Fun!23
108,Theresa,Obrien,8/28/49,Employee,3548.38,0,false,theresaobrien,Fun!23
109,Chelsea,Gallagher,8/2/29,Employee,2319.2,0,true,chelseagallagher,Fun!23
590,Jeff,Ray,9/4/62,Employee,3915.05,0,true,jeffray,Fun!23
591,Michelle,Ramirez,4/16/61,Employee,4321.48,0,true,michelleramirez,Fun!23
592,Christina,Jones,9/14/49,Employee,4331.26,0,false,christinajones,Fun!23
350,Deborah,Hunt,2/10/78,Employee,4880.7,0,true,deborahhunt,Fun!23
593,Alyssa,Smith,3/1/67,Employee,13761.12,0,false,alyssasmith,Fun!23
351,Sarah,Mosley,6/28/71,Employee,6532.34,0,true,sarahmosley,Fun!23
594,Anthony,Brooks,7/26/15,Employee,4171.79,0,false,anthonybrooks,Fun!23
110,Crystal,Hudson,1/4/32,Employee,13171.75,0,true,crystalhudson,Fun!23
352,Donald,Haynes,11/22/44,Employee,3410.06,0,true,donaldhaynes,Fun!23
353,Lisa,Brown,5/29/09,Employee,10815.25,0,true,lisabrown,Fun!23
111,Travis,Mcdonald,11/7/37,Employee,7042.63,0,false,travismcdonald,Fun!23
595,Anthony,Barber,9/8/91,Employee,4818.24,0,true,anthonybarber,Fun!23
354,Kenneth,Smith,9/25/02,Employee,5932.42,0,true,kennethsmith,Fun!23
596,James,Brennan,3/12/36,Employee,8471.75,0,true,jamesbrennan,Fun!23
112,Logan,Palmer,12/8/78,Employee,4464.01,0,true,loganpalmer,Fun!23
113,Renee,Bradley,12/30/22,Employee,2488.87,0,false,reneebradley,Fun!23
597,Heather,Robbins,10/1/39,Employee,9001.73,0,true,heatherrobbins,Fun!23
355,Heidi,Barker,8/28/62,Employee,6350.22,0,true,heidibarker,Fun!23
356,William,Wolf,1/23/20,Employee,12372.13,0,false,williamwolf,Fun!23
114,Michele,Stevens,6/23/84,Employee,5591.54,0,true,michelestevens,Fun!23
598,Sarah,Anderson,7/21/89,Employee,4316.55,0,false,sarahanderson,Fun!23
115,Kirsten,Robinson,4/14/33,Employee,5913.8,0,true,kirstenrobinson,Fun!23
599,Darin,Baker,12/7/57,Employee,8600.51,0,false,darinbaker,Fun!23
357,Elizabeth,Cordova,2/10/72,Employee,13215.34,0,true,elizabethcordova,Fun!23
116,Douglas,Rodriguez,3/27/38,Employee,10743.49,0,false,douglasrodriguez,Fun!23
358,Christopher,Jones,1/21/66,Employee,9940.18,0,true,christopherjones,Fun!23
359,Robert,Wilson,8/6/30,Employee,12987.33,0,false,robertwilson,Fun!23
117,Christopher,Norris,1/18/64,Employee,10253.57,0,false,christophernorris,Fun!23
118,Crystal,Walker,3/18/65,Employee,2827.19,0,false,crystalwalker,Fun!23
119,Sean,Roberts,12/14/47,Employee,11799.83,0,false,seanroberts,Fun!23
10,Jasmine,Disney,3/22/02,Customer,3426.06,0,true,jasminedisney,Fun!23
11,Aladdin,Disney,11/3/66,Customer,4182.53,0,true,aladdindisney,Fun!23
12,Simba,Disney,3/23/29,Customer,10711.61,0,true,simbadisney,Fun!23
13,Mufassa,Disney,1/24/00,Customer,5870.49,0,true,mufassadisney,Fun!23
14,Aurora,Disney,7/18/62,Customer,13901.06,0,true,auroradisney,Fun!23
15,Peter,Pan,12/26/30,Customer,12861.4,0,true,peterpan,Fun!23
16,Woody,Disney,2/20/91,Customer,8595.5,0,false,woodydisney,Fun!23
17,Buzz,Lightyear,12/2/27,Customer,2813.51,0,true,buzzlightyear,Fun!23
18,Jafar,Aladdin,3/16/28,Customer,12841.85,0,false,jafaraladdin,Fun!23
19,Ursela,Mermaid,1/11/94,Customer,10221.96,0,true,urselamermaid,Fun!23
360,Amber,Brown,11/8/30,Employee,2654.24,0,false,amberbrown,Fun!23
361,Antonio,Brooks,5/25/16,Employee,5880.07,0,false,antoniobrooks,Fun!23
120,Brittany,Hawkins,7/12/08,Employee,13786.13,0,false,brittanyhawkins,Fun!23
362,Dakota,Bender,2/23/87,Employee,4763.71,0,false,dakotabender,Fun!23
363,Kevin,Swanson,9/13/60,Employee,9618.43,0,true,kevinswanson,Fun!23
121,Beverly,Johnson,8/27/86,Employee,8388.86,0,false,beverlyjohnson,Fun!23
364,Christopher,Dominguez,8/17/31,Employee,10057.17,0,true,christopherdominguez,Fun!23
122,Stephen,Ellis,8/8/55,Employee,11722.96,0,true,stephenellis,Fun!23
123,James,King,4/8/22,Employee,8199.77,0,false,jamesking,Fun!23
365,Peggy,Murphy,12/26/85,Employee,4219.37,0,false,peggymurphy,Fun!23
366,Edward,Johnson,11/3/54,Employee,11240.43,0,true,edwardjohnson,Fun!23
124,Pamela,Carter,12/30/94,Employee,11338.55,0,true,pamelacarter,Fun!23
367,Misty,Horton,1/31/46,Employee,2633.71,0,false,mistyhorton,Fun!23
125,Brian,Andrews,10/15/56,Employee,13599.67,0,true,brianandrews,Fun!23
368,Christopher,Foster,3/30/38,Employee,5425.87,0,false,christopherfoster,Fun!23
126,Megan,Noble,12/27/50,Employee,9833.89,0,false,megannoble,Fun!23
127,Monica,Davenport,11/7/63,Employee,6447.5,0,true,monicadavenport,Fun!23
369,Carrie,Bennett,3/26/65,Employee,7339.59,0,true,carriebennett,Fun!23
128,Michelle,Holland,1/29/19,Employee,3573.22,0,false,michelleholland,Fun!23
129,Kyle,Hodges,12/8/73,Employee,3819.83,0,false,kylehodges,Fun!23
20,Beast,Disney,1/18/44,Customer,12315.72,0,true,beastdisney,Fun!23
21,Belle,Disney,10/13/15,Customer,8473.53,0,false,belledisney,Fun!23
22,Cruella,De Vil,12/12/23,Customer,14678.39,0,false,cruellade vil,Fun!23
23,Scar,Lion,5/10/75,Customer,12004.08,0,true,scarlion,Fun!23
24,Simba,King,9/20/97,Customer,14635.92,0,true,simbaking,Fun!23
25,Gaston,Disney,6/12/32,Customer,11332.24,0,true,gastondisney,Fun!23
26,Shere,Khan,2/18/74,Customer,14291.94,0,false,sherekhan,Fun!23
27,Captaiin,Hook,8/18/88,Customer,11295.41,0,false,captaiinhook,Fun!23
28,Kaa,Disney,1/27/43,Customer,2519.67,0,false,kaadisney,Fun!23
29,Evil,Queen,1/1/58,Customer,14810.91,0,true,evilqueen,Fun!23
370,Natasha,Wheeler,5/26/73,Employee,10942.81,0,false,natashawheeler,Fun!23
371,Angel,Joseph,3/20/90,Employee,12558.39,0,true,angeljoseph,Fun!23
372,Daniel,Foster,6/2/05,Employee,9765.82,0,true,danielfoster,Fun!23
130,Paula,Wyatt,6/29/67,Employee,12971.84,0,true,paulawyatt,Fun!23
131,Shane,Miller,3/3/66,Employee,5816.67,0,true,shanemiller,Fun!23
373,Rhonda,Kane,3/12/68,Employee,14705.53,0,true,rhondakane,Fun!23
374,Jeffrey,Gonzalez,9/28/44,Employee,4406.0,0,false,jeffreygonzalez,Fun!23
132,Kimberly,Kline,3/31/92,Employee,3097.06,0,true,kimberlykline,Fun!23
375,Jeremiah,Williamson,6/9/80,Employee,8597.15,0,false,jeremiahwilliamson,Fun!23
133,Hannah,Arias,6/11/85,Employee,8116.03,0,false,hannaharias,Fun!23
134,Daniel,Hampton,11/16/62,Employee,7575.12,0,false,danielhampton,Fun!23
376,Dean,Smith,4/24/71,Employee,11094.57,0,false,deansmith,Fun!23
377,Lisa,Stafford,4/3/18,Employee,9694.42,0,false,lisastafford,Fun!23
135,Jerry,Curtis,9/25/37,Employee,14223.45,0,false,jerrycurtis,Fun!23
378,Travis,Ruiz,6/24/52,Employee,6827.24,0,false,travisruiz,Fun!23
136,Jeffrey,Weiss,2/19/87,Employee,11434.95,0,false,jeffreyweiss,Fun!23
137,Ronald,Parker,1/20/35,Employee,2184.87,0,true,ronaldparker,Fun!23
379,Mary,Stevens,2/24/56,Employee,12369.3,0,true,marystevens,Fun!23
138,Christopher,Coleman,8/19/86,Employee,3925.3,0,true,christophercoleman,Fun!23
139,Thomas,Clark,10/2/77,Employee,14271.86,0,false,thomasclark,Fun!23
30,Pinocchio,Disney,6/25/83,Customer,8113.38,0,false,pinocchiodisney,Fun!23
31,Prince,Eric,7/11/07,Customer,5257.78,0,false,princeeric,Fun!23
32,Quasimodo,Disney,11/12/78,Customer,9453.96,0,true,quasimododisney,Fun!23
33,Hercules,Disney,6/16/18,Customer,5299.83,0,true,herculesdisney,Fun!23
34,Mulan,Disney,2/5/87,Customer,5663.67,0,false,mulandisney,Fun!23
35,Lilo,Disney,8/9/34,Customer,2066.31,0,true,lilodisney,Fun!23
36,Stitch,Disney,5/16/35,Customer,5494.19,0,true,stitchdisney,Fun!23
37,Daniel,Mejia,2/22/84,Employee,11662.76,0,true,danielmejia,Fun!23
38,Ashley,Gilmore,2/3/72,Employee,12929.44,0,true,ashleygilmore,Fun!23
39,Diana,Valles,10/27/05,Employee,2484.87,0,true,dianavalles,Fun!23
380,Shane,Arnold,9/13/72,Employee,7212.73,0,false,shanearnold,Fun!23
381,Teresa,Jacobs,10/24/74,Employee,14119.55,0,true,teresajacobs,Fun!23
140,Ashley,Romero,5/4/24,Employee,11534.0,0,true,ashleyromero,Fun!23
382,Joshua,Meadows,9/21/62,Employee,6152.46,0,true,joshuameadows,Fun!23
383,Thomas,Elliott,1/5/20,Employee,5735.63,0,false,thomaselliott,Fun!23
141,Gail,Parker,12/22/26,Employee,14168.26,0,true,gailparker,Fun!23
142,Sean,Medina,9/4/16,Employee,3110.38,0,true,seanmedina,Fun!23
384,Elizabeth,Alvarez,2/2/61,Employee,8077.6,0,false,elizabethalvarez,Fun!23
143,Edward,Hernandez,11/17/28,Employee,2434.19,0,true,edwardhernandez,Fun!23
385,Alicia,Jenkins,5/7/44,Employee,9249.59,0,true,aliciajenkins,Fun!23
144,Todd,Brooks,7/1/64,Employee,9642.58,0,false,toddbrooks,Fun!23
386,Jacob,Williams,4/27/75,Employee,13896.47,0,true,jacobwilliams,Fun!23
145,Richard,Torres,5/15/49,Employee,7868.78,0,true,richardtorres,Fun!23
387,Michele,Cummings,1/6/66,Employee,11992.33,0,true,michelecummings,Fun!23
146,David,Gardner,9/16/04,Employee,11941.78,0,true,davidgardner,Fun!23
388,Craig,Oconnell,5/29/75,Employee,4527.51,0,true,craigoconnell,Fun!23
389,Joseph,Brooks,10/17/54,Employee,10133.96,0,false,josephbrooks,Fun!23
147,Rachel,Vasquez,10/31/81,Employee,10042.73,0,false,rachelvasquez,Fun!23
148,Ashley,Evans,10/18/79,Employee,12134.15,0,true,ashleyevans,Fun!23
149,Nancy,Morgan,11/18/84,Employee,10411.28,0,false,nancymorgan,Fun!23
40,Isabella,Gaytan,10/9/09,Employee,9753.18,0,true,isabellagaytan,Fun!23
41,Diana,Garcia,2/27/60,Employee,5349.72,0,false,dianagarcia,Fun!23
42,Alexis,Acosta,6/8/80,Employee,7957.55,0,true,alexisacosta,Fun!23
43,Akinyemi,Akinjayeju,5/21/18,Employee,13288.33,0,false,akinyemiakinjayeju,Fun!23
44,Bryan,Arriaga,12/22/73,Employee,14451.46,0,true,bryanarriaga,Fun!23
45,Jessica,Barragan,6/21/07,Employee,7800.11,0,false,jessicabarragan,Fun!23
46,Ruben,CarmonaMedrano,6/6/87,Employee,4757.99,0,true,rubencarmonamedrano,Fun!23
47,Brandon,CartwrightLi,11/9/28,Employee,10397.59,0,true,brandoncartwrightli,Fun!23
48,Jasmin,Cuevas,7/14/33,Employee,7429.13,0,false,jasmincuevas,Fun!23
49,Luis,Del Campo,4/18/40,Employee,9673.12,0,true,luisdel campo,Fun!23
390,Anthony,Hardin,2/18/75,Employee,2134.17,0,false,anthonyhardin,Fun!23
391,Norman,Freeman,5/6/45,Employee,6908.08,0,true,normanfreeman,Fun!23
392,Devin,Diaz,4/4/53,Employee,5126.0,0,true,devindiaz,Fun!23
150,Richard,Vargas,1/2/88,Employee,13016.94,0,true,richardvargas,Fun!23
393,Donna,Travis,2/8/05,Employee,7046.12,0,true,donnatravis,Fun!23
151,Derrick,Grant,9/9/52,Employee,9508.0,0,false,derrickgrant,Fun!23
394,Tanya,Kent,4/11/09,Employee,10311.63,0,true,tanyakent,Fun!23
152,Victoria,Martin,2/28/21,Employee,8016.42,0,false,victoriamartin,Fun!23
395,Keith,Ellis,11/3/17,Employee,6711.7,0,false,keithellis,Fun!23
153,Marissa,Wagner,5/17/89,Employee,4985.2,0,true,marissawagner,Fun!23
154,Stephanie,Harris,12/3/51,Employee,13432.78,0,false,stephanieharris,Fun!23
396,Anthony,Sims,8/26/60,Employee,13709.46,0,false,anthonysims,Fun!23
397,Krystal,Thompson,8/24/09,Employee,4713.24,0,false,krystalthompson,Fun!23
155,Richard,Blackwell,6/9/36,Employee,7027.2,0,false,richardblackwell,Fun!23
398,Benjamin,Ramirez,4/12/00,Employee,11703.53,0,true,benjaminramirez,Fun!23
156,Dylan,Harris,2/6/28,Employee,5319.14,0,false,dylanharris,Fun!23
399,Scott,Rose,3/18/20,Employee,7784.71,0,false,scottrose,Fun!23
157,Philip,Zamora,9/16/33,Employee,5486.51,0,true,philipzamora,Fun!23
158,Melanie,Kirk,6/16/47,Employee,12829.96,0,true,melaniekirk,Fun!23
159,Michael,Moran,7/31/24,Employee,6846.97,0,true,michaelmoran,Fun!23
50,Garab,Dorji,11/7/75,Employee,14518.68,0,true,garabdorji,Fun!23
51,Marc,Driver,6/3/84,Employee,9418.73,0,false,marcdriver,Fun!23
52,Jose,Espinoza Gonzalez,6/19/18,Employee,6918.51,0,true,joseespinoza gonzalez,Fun!23
53,Alondra,GonzalezAyala,4/12/04,Employee,4371.01,0,true,alondragonzalezayala,Fun!23
54,Omar,Hoang,10/10/39,Employee,13435.0,0,true,omarhoang,Fun!23
55,Ian,Islas,3/22/81,Employee,14667.18,0,true,ianislas,Fun!23
56,Victor,Lopez,8/31/51,Employee,14144.58,0,true,victorlopez,Fun!23
57,Denisse,LoyaVillalobos,1/29/53,Employee,10523.1,0,true,denisseloyavillalobos,Fun!23
58,Miguel,Lucero,11/18/33,Employee,8028.13,0,false,miguellucero,Fun!23
59,Daniel,Lucio,2/26/67,Employee,7520.47,0,true,daniellucio,Fun!23
160,Jason,Burke,12/19/14,Employee,13327.94,0,true,jasonburke,Fun!23
161,Susan,Hill,2/3/29,Employee,4188.44,0,false,susanhill,Fun!23
162,Lauren,Neal,9/9/61,Employee,7252.78,0,false,laurenneal,Fun!23
163,Jennifer,Williams,4/18/30,Employee,14445.11,0,true,jenniferwilliams,Fun!23
164,Haley,Moss,5/8/02,Employee,6002.38,0,false,haleymoss,Fun!23
165,Justin,Wilson,9/17/75,Employee,8372.0,0,false,justinwilson,Fun!23
166,Craig,Espinoza,11/2/82,Employee,5348.71,0,false,craigespinoza,Fun!23
167,Julie,Alexander,9/1/44,Employee,12675.06,0,false,juliealexander,Fun!23
168,Anthony,Sanchez,2/1/34,Employee,2506.31,0,true,anthonysanchez,Fun!23
